"NIVGEO","CODGEO","LIBGEO","AGEFOR5","NB_tot"
"COM","21028","Athée",0,20
"COM","21028","Athée",3,15
"COM","21028","Athée",6,60
"COM","21028","Athée",11,65
"COM","21028","Athée",18,45
"COM","21028","Athée",25,20
"COM","21029","Athie",3,10.4109589041096
"COM","21029","Athie",6,5.20547945205479
"COM","21030","Aubaine",0,4.44444444444444
"COM","21030","Aubaine",11,8.88888888888889
"COM","21031","Aubigny-en-Plaine",0,15.2849422821472
"COM","21031","Aubigny-en-Plaine",3,25.7011898786545
"COM","21031","Aubigny-en-Plaine",6,46.4660696423433
"COM","21031","Aubigny-en-Plaine",11,35.846074447202
"COM","21031","Aubigny-en-Plaine",18,15.5572066207631
"COM","21031","Aubigny-en-Plaine",25,15.1506008777656
"COM","21032","Aubigny-la-Ronce",0,9.94047619047619
"COM","21032","Aubigny-la-Ronce",6,9.94047619047619
"COM","21032","Aubigny-la-Ronce",11,4.97023809523809
"COM","21032","Aubigny-la-Ronce",18,4.97023809523809
"COM","21032","Aubigny-la-Ronce",25,4.97023809523809
"COM","21033","Aubigny-lès-Sombernon",0,10.4137931034483
"COM","21033","Aubigny-lès-Sombernon",3,5.20689655172414
"COM","21033","Aubigny-lès-Sombernon",6,10.4137931034483
"COM","21033","Aubigny-lès-Sombernon",11,5.20689655172414
"COM","21033","Aubigny-lès-Sombernon",25,10.4137931034483
"COM","21034","Autricourt",0,4.92481203007519
"COM","21034","Autricourt",3,4.92481203007519
"COM","21034","Autricourt",6,4.92481203007519
"COM","21034","Autricourt",11,14.7744360902256
"COM","21034","Autricourt",18,4.92481203007519
"COM","21034","Autricourt",25,4.92481203007519
"COM","21035","Auvillars-sur-Saône",0,5.05089602030431
"COM","21035","Auvillars-sur-Saône",3,15.0718417333237
"COM","21035","Auvillars-sur-Saône",6,35.167582611949
"COM","21035","Auvillars-sur-Saône",11,30.1433948718093
"COM","21035","Auvillars-sur-Saône",18,5.05089602030431
"COM","21035","Auvillars-sur-Saône",25,5.07803796813575
"COM","21036","Auxant",3,5
"COM","21036","Auxant",6,10
"COM","21037","Auxey-Duresses",0,10
"COM","21037","Auxey-Duresses",3,5
"COM","21037","Auxey-Duresses",6,15
"COM","21037","Auxey-Duresses",11,10
"COM","21037","Auxey-Duresses",25,10
"COM","21038","Auxonne",0,171.949354791551
"COM","21038","Auxonne",3,190.325296779997
"COM","21038","Auxonne",6,464.706204063472
"COM","21038","Auxonne",11,696.798355205518
"COM","21038","Auxonne",18,324.782461651335
"COM","21038","Auxonne",25,90.4980317876029
"COM","21039","Avelanges",0,5
"COM","21040","Avosnes",0,5.33707865168539
"COM","21040","Avosnes",6,16.0112359550562
"COM","21040","Avosnes",18,10.6741573033708
"COM","21041","Avot",0,10
"COM","21041","Avot",3,5
"COM","21041","Avot",6,15
"COM","21041","Avot",11,10
"COM","21041","Avot",25,5
"COM","21042","Bagnot",0,15
"COM","21042","Bagnot",3,5
"COM","21042","Bagnot",11,5
"COM","21042","Bagnot",18,20
"COM","21043","Baigneux-les-Juifs",11,35.7791183805197
"COM","21043","Baigneux-les-Juifs",18,15.3339078773656
"COM","21044","Balot",3,5.05102040816327
"COM","21044","Balot",6,5.05102040816327
"COM","21044","Balot",11,5.05102040816327
"COM","21045","Barbirey-sur-Ouche",0,4.67695754144607
"COM","21045","Barbirey-sur-Ouche",3,9.49209345863789
"COM","21045","Barbirey-sur-Ouche",6,9.63027183438363
"COM","21045","Barbirey-sur-Ouche",11,9.35391508289214
"COM","21045","Barbirey-sur-Ouche",18,9.35391508289214
"COM","21046","Bard-le-Régulier",6,9.72222222222222
"COM","21046","Bard-le-Régulier",25,14.5833333333333
"COM","21047","Bard-lès-Époisses",3,5
"COM","21048","Barges",0,40.9874990187935
"COM","21048","Barges",3,30.7055881451825
"COM","21048","Barges",6,82.0028361099006
"COM","21048","Barges",11,71.6372964591983
"COM","21048","Barges",18,10.2119721160958
"COM","21048","Barges",25,5.09204789386452
"COM","21049","Barjon",25,5.1219512195122
"COM","21050","Baubigny",3,4.95215311004785
"COM","21050","Baubigny",6,14.8564593301435
"COM","21050","Baubigny",11,9.90430622009569
"COM","21050","Baubigny",18,14.8564593301435
"COM","21050","Baubigny",25,4.95215311004785
"COM","21051","Baulme-la-Roche",6,4.56989247311828
"COM","21051","Baulme-la-Roche",11,18.2795698924731
"COM","21052","Beaulieu",0,0
"COM","21052","Beaulieu",3,0
"COM","21052","Beaulieu",6,0
"COM","21052","Beaulieu",11,0
"COM","21052","Beaulieu",18,0
"COM","21052","Beaulieu",25,0
"COM","21053","Beaumont-sur-Vingeanne",6,20.4061405253429
"COM","21053","Beaumont-sur-Vingeanne",11,5.10153513133571
"COM","21053","Beaumont-sur-Vingeanne",25,10.2030702626714
"COM","21054","Beaune",0,502.692828041686
"COM","21054","Beaune",3,509.125532385321
"COM","21054","Beaune",6,1027.71175645026
"COM","21054","Beaune",11,1601.50737143347
"COM","21054","Beaune",18,680.913231434333
"COM","21054","Beaune",25,408.353695381688
"COM","21055","Beaunotte",0,0
"COM","21055","Beaunotte",3,0
"COM","21055","Beaunotte",6,0
"COM","21055","Beaunotte",11,0
"COM","21055","Beaunotte",18,0
"COM","21055","Beaunotte",25,0
"COM","21056","Beire-le-Châtel",0,46.8642076323166
"COM","21056","Beire-le-Châtel",3,36.8464364385392
"COM","21056","Beire-le-Châtel",6,47.0029266433654
"COM","21056","Beire-le-Châtel",11,88.6465387495293
"COM","21056","Beire-le-Châtel",18,57.4287993954377
"COM","21056","Beire-le-Châtel",25,10.2254179740881
"COM","21057","Beire-le-Fort",0,10.090148860941
"COM","21057","Beire-le-Fort",3,20.180297721882
"COM","21057","Beire-le-Fort",6,10.100951682844
"COM","21057","Beire-le-Fort",11,30.2812609581879
"COM","21057","Beire-le-Fort",18,25.2388684549541
"COM","21057","Beire-le-Fort",25,10.090148860941
"COM","21058","Belan-sur-Ource",0,9.56189042569511
"COM","21058","Belan-sur-Ource",3,4.69436406060793
"COM","21058","Belan-sur-Ource",6,9.38872812121587
"COM","21058","Belan-sur-Ource",11,19.3033306416514
"COM","21058","Belan-sur-Ource",18,4.86752636508717
"COM","21058","Belan-sur-Ource",25,9.73505273017435
"COM","21059","Bellefond",0,49.4413407821229
"COM","21059","Bellefond",3,49.4413407821229
"COM","21059","Bellefond",6,54.3854748603352
"COM","21059","Bellefond",11,44.4972067039106
"COM","21059","Bellefond",18,39.5530726256983
"COM","21059","Bellefond",25,4.94413407821229
"COM","21060","Belleneuve",0,34.0394412439004
"COM","21060","Belleneuve",3,77.950518247821
"COM","21060","Belleneuve",6,121.760689738442
"COM","21060","Belleneuve",11,179.832265146369
"COM","21060","Belleneuve",18,54.3000205021093
"COM","21060","Belleneuve",25,10.1398784916342
"COM","21061","Bellenod-sur-Seine",11,10
"COM","21062","Bellenot-sous-Pouilly",6,23.3532538151691
"COM","21062","Bellenot-sous-Pouilly",11,33.0900705657538
"COM","21063","Beneuvre",3,4.94505494505495
"COM","21063","Beneuvre",6,9.8901098901099
"COM","21063","Beneuvre",11,4.94505494505495
"COM","21064","Benoisey",0,10.4672897196262
"COM","21064","Benoisey",3,5.23364485981308
"COM","21064","Benoisey",11,10.4672897196262
"COM","21065","Bessey-en-Chaume",3,5
"COM","21065","Bessey-en-Chaume",6,10
"COM","21065","Bessey-en-Chaume",11,5
"COM","21065","Bessey-en-Chaume",18,5
"COM","21065","Bessey-en-Chaume",25,5
"COM","21066","Bessey-la-Cour",6,4.90740740740741
"COM","21067","Bessey-lès-Cîteaux",0,30.1311953352768
"COM","21067","Bessey-lès-Cîteaux",3,20.0874635568513
"COM","21067","Bessey-lès-Cîteaux",6,50.2186588921277
"COM","21067","Bessey-lès-Cîteaux",11,55.2405247813404
"COM","21067","Bessey-lès-Cîteaux",18,45.196793002915
"COM","21067","Bessey-lès-Cîteaux",25,5.02186588921283
"COM","21068","Beurey-Bauguay",11,14.1818181818182
"COM","21068","Beurey-Bauguay",18,4.72727272727273
"COM","21068","Beurey-Bauguay",25,9.45454545454546
"COM","21069","Beurizot",6,20
"COM","21069","Beurizot",11,5
"COM","21069","Beurizot",25,5
"COM","21070","Bévy",0,10
"COM","21070","Bévy",3,5
"COM","21070","Bévy",6,30
"COM","21070","Bévy",11,10
"COM","21070","Bévy",25,10
"COM","21071","Bèze",0,23.7244858427592
"COM","21071","Bèze",3,42.1333433494181
"COM","21071","Bèze",6,31.9362094043316
"COM","21071","Bèze",11,60.0969634551148
"COM","21071","Bèze",18,23.7351052132594
"COM","21071","Bèze",25,14.6556557327091
"COM","21072","Bézouotte",0,4.72116385772826
"COM","21072","Bézouotte",3,4.72116385772826
"COM","21072","Bézouotte",6,4.72116385772826
"COM","21072","Bézouotte",11,18.8846554309131
"COM","21074","Billey",0,10.1593625498008
"COM","21074","Billey",3,10.1593625498008
"COM","21074","Billey",6,15.2390438247012
"COM","21074","Billey",11,20.3187250996016
"COM","21074","Billey",18,10.1593625498008
"COM","21074","Billey",25,10.1593625498008
"COM","21075","Billy-lès-Chanceaux",3,5
"COM","21075","Billy-lès-Chanceaux",6,5
"COM","21075","Billy-lès-Chanceaux",11,10
"COM","21076","Binges",0,39.1479289940829
"COM","21076","Binges",3,19.5739644970414
"COM","21076","Binges",6,53.8284023668639
"COM","21076","Binges",11,63.6153846153846
"COM","21076","Binges",18,44.0414201183432
"COM","21076","Binges",25,29.3609467455621
"COM","21077","Bissey-la-Côte",0,5.12096774193548
"COM","21077","Bissey-la-Côte",6,10.241935483871
"COM","21077","Bissey-la-Côte",11,15.3629032258065
"COM","21077","Bissey-la-Côte",25,5.12096774193548
"COM","21078","Bissey-la-Pierre",0,5.13513513513514
"COM","21078","Bissey-la-Pierre",6,5.13513513513514
"COM","21078","Bissey-la-Pierre",18,5.13513513513514
"COM","21078","Bissey-la-Pierre",25,5.13513513513514
"COM","21079","Blagny-sur-Vingeanne",3,4.88721804511278
"COM","21079","Blagny-sur-Vingeanne",6,19.5488721804511
"COM","21079","Blagny-sur-Vingeanne",11,9.77443609022556
"COM","21079","Blagny-sur-Vingeanne",25,9.77443609022556
"COM","21080","Blaisy-Bas",0,9.60776063392822
"COM","21080","Blaisy-Bas",3,13.6675423094506
"COM","21080","Blaisy-Bas",6,54.1645615119173
"COM","21080","Blaisy-Bas",11,59.4733523363004
"COM","21080","Blaisy-Bas",18,22.5968813547291
"COM","21080","Blaisy-Bas",25,9.60776063392822
"COM","21081","Blaisy-Haut",0,4.96124031007752
"COM","21081","Blaisy-Haut",3,9.92248062015504
"COM","21081","Blaisy-Haut",6,9.92248062015504
"COM","21081","Blaisy-Haut",11,4.96124031007752
"COM","21082","Blancey",11,11.0344827586207
"COM","21082","Blancey",18,5.51724137931035
"COM","21082","Blancey",25,5.51724137931035
"COM","21083","Blanot",11,14.88
"COM","21083","Blanot",18,9.92
"COM","21083","Blanot",25,4.96
"COM","21084","Source-Seine",11,10.327868852459
"COM","21084","Source-Seine",18,5.16393442622951
"COM","21085","Bligny-le-Sec",11,18.421052631579
"COM","21085","Bligny-le-Sec",18,9.21052631578947
"COM","21086","Bligny-lès-Beaune",0,24.1900051036739
"COM","21086","Bligny-lès-Beaune",3,57.1075640635187
"COM","21086","Bligny-lès-Beaune",6,32.6206586966316
"COM","21086","Bligny-lès-Beaune",11,111.270137479559
"COM","21086","Bligny-lès-Beaune",18,72.4288885827332
"COM","21086","Bligny-lès-Beaune",25,45.3046443388986
"COM","21087","Bligny-sur-Ouche",0,20
"COM","21087","Bligny-sur-Ouche",3,25
"COM","21087","Bligny-sur-Ouche",6,35
"COM","21087","Bligny-sur-Ouche",11,55
"COM","21087","Bligny-sur-Ouche",18,20
"COM","21087","Bligny-sur-Ouche",25,35
"COM","21088","Boncourt-le-Bois",0,4.87238999013743
"COM","21088","Boncourt-le-Bois",3,9.74477998027485
"COM","21088","Boncourt-le-Bois",6,28.7479606763791
"COM","21088","Boncourt-le-Bois",11,33.7188289675425
"COM","21088","Boncourt-le-Bois",18,9.84528973399717
"COM","21089","Bonnencontre",0,15
"COM","21089","Bonnencontre",3,20
"COM","21089","Bonnencontre",6,30
"COM","21089","Bonnencontre",11,45
"COM","21089","Bonnencontre",18,15
"COM","21089","Bonnencontre",25,15
